#1.2																								
12618	23																							
NAME	description	Control_12	Control_13	Control_16	Control_20	Control_25	Control_7	Control_35	Control_38	Cyp7a1_2	Cyp7a1_5	Cyp7a1_17	Cyp7a1_19	Cyp7a1_24	Cyp7a1_26	Cyp7a1_28	Cyp8b1_3	Cyp8b1_4	Cyp8b1_6	Cyp8b1_10	Cyp8b1_18	Cyp8b1_27	Cyp8b1_30	Cyp8b1_34
Cgref1	NA	212.7224	334.3888	123.2702	15.69056	81.8667	253.6215	170.9253	95.21608	148.5619	135.253	136.2548	221.3747	149.9988	175.2952	133.9401	226.4645	64.14995	124.2709	99.57447	237.4961	189.6575	132.7109	89.10384
Khk	NA	6603.176	8005.095	6477.044	8621.442	7483.223	8085.914	7661.637	8374.407	7595.01	6828.969	7679.156	5629.242	7008.277	7100.233	7769.406	7912.102	9011.54	9114.12	7414.006	6891.686	7985.747	8732.594	7787.893
Emilin1	NA	522.0481	675.5233	582.4069	332.64	322.4133	673.2497	410.9482	351.6852	628.3296	424.9563	377.5611	436.2063	482.4961	573.1999	338.3749	714.7785	304.4577	439.0905	411.1739	426.6333	387.7913	435.4232	495.5043
Agbl5	NA	266.3909	191.7677	243.8606	206.0694	139.4766	227.4908	207.2924	216.5398	179.1482	232.9842	222.5842	231.1893	160.832	226.4876	203.5537	276.0036	173.103	158.3303	212.0249	218.1525	227.8009	225.9375	230.366
Mapre3	NA	1344.64	1262.39	1311.309	978.0452	1225.979	1417.975	1330.126	1352.99	1469.015	1229.494	1392.712	1278.084	1197.49	1394.605	1342.926	1259.709	1067.129	1195.762	1100.47	1134.823	1141.124	1228.398	1306.132
Ppargc1a	NA	110.2644	94.43834	78.60707	93.09735	88.9416	132.1906	112.738	116.7165	151.1836	161.431	190.3407	186.4782	148.3321	172.9683	200.0289	165.1303	133.3912	119.6683	135.6273	93.49394	108.073	174.3886	140.1756
Dhx15	NA	1012.871	1102.423	1068.342	1080.557	1147.144	923.797	1313.761	993.6258	1090.619	1174.52	1116.041	1237.735	1303.323	1120.028	1169.332	995.5001	1180.155	1177.352	1026.647	1250.884	1295.816	1164.785	925.8106
Pgm1	NA	129.7802	164.7853	119.6971	102.5117	119.2626	156.0156	111.8288	129.0024	158.1748	132.6352	149.7763	130.8619	227.4982	160.558	156.8509	132.1043	116.0809	128.8735	121.0345	132.1811	148.3355	137.098	144.5221
Sepsecs	NA	959.2024	953.0563	1014.746	1123.444	1067.299	954.539	1050.1	1068.877	953.418	1051.483	1176.368	1141.77	946.659	1033.156	1215.154	889.3448	1169.973	1042.035	1108.195	1147.719	1064.837	1069.364	1018.174
Tbc1d1	NA	268.3425	306.4428	218.8492	248.957	211.2363	286.6691	268.2073	277.9695	229.834	310.6456	270.4294	229.0083	354.1638	273.8018	266.1178	261.8495	258.6363	241.1776	240.3522	232.1229	259.5871	236.9053	192.3339
Slc35f6	NA	578.6439	584.9395	591.3396	465.4868	555.885	562.5785	488.2282	609.69	506.8584	501.7451	555.4205	527.8096	655.828	498.7382	541.0474	533.1351	524.4003	503.5273	615.4732	539.4708	532.9482	536.3273	536.7963
Anapc4	NA	344.4542	346.9164	337.6531	328.4558	324.4347	390.4234	372.7627	314.8273	379.2699	355.1483	410.8447	419.8486	459.163	385.4944	400.0579	372.7228	317.695	340.5943	380.2715	382.5729	364.4815	433.2297	311.8634
Cenpa	NA	97.57908	118.5298	78.60707	103.5577	96.0165	98.37439	95.46362	105.9663	111.8584	84.64221	66.56725	85.06023	99.99919	114.0195	74.01952	92.00119	106.9166	99.41672	74.68085	77.3743	93.23945	103.0977	84.75731
Klf3	NA	1228.521	1172.77	1249.674	1198.759	1263.375	1238.902	1380.131	1468.17	1067.024	1238.22	1718.267	1560.528	1254.157	1253.438	1365.836	1096.937	1199.502	1183.795	1105.62	1132.674	1279.923	1336.98	1479.993
Zcchc4	NA	119.0465	111.7842	134.8826	166.32	146.5515	149.0987	131.8307	155.1101	127.5885	135.253	145.6159	130.8619	134.1656	118.6733	140.1084	129.7453	123.2086	146.3635	131.3353	137.5543	121.847	178.7758	130.3959
Fam114a1	NA	742.5768	851.8724	752.1267	828.4618	836.8596	774.6983	822.8055	707.9776	782.1349	822.8619	631.3487	685.9344	824.16	831.4889	776.3238	924.7299	779.9819	843.2011	773.4189	762.9965	842.3336	737.0388	618.2937
Pi4k2b	NA	545.4671	637.9406	577.0474	504.1902	587.2167	514.1599	613.6947	574.3679	582.0132	508.7259	568.9419	559.4346	476.6628	490.9818	611.5422	469.442	596.6963	606.6261	470.4035	538.3961	558.3771	578.0051	495.5043
Sel1l3	NA	563.0313	638.9043	359.9847	471.763	422.4726	631.748	479.1365	422.3294	682.511	501.7451	352.5984	442.7494	574.162	663.1744	519.0178	674.6754	423.5933	464.8652	416.3243	675.9505	597.5801	560.4566	425.9598
D5Ertd579e	NA	678.1746	639.868	736.048	691.4309	750.9501	758.5588	676.4279	612.7615	644.9336	744.3279	712.4776	756.818	619.1617	634.4757	659.1262	717.1375	744.343	777.8438	801.7462	668.428	797.833	635.0379	694.358
Rfc1	NA	569.8618	562.7754	542.2101	580.5509	537.6924	585.635	588.2377	585.1181	469.2809	544.5025	593.9047	529.9907	498.3293	556.1358	558.6711	478.878	632.3352	591.8977	588.8628	558.8144	538.2459	588.973	561.7888
Tbc1d14	NA	408.8563	460.6278	436.8052	472.809	437.6331	454.213	486.4099	460.7229	411.6039	453.7521	500.2945	444.9304	466.6629	459.9561	444.9983	460.006	488.7615	463.9447	438.6427	480.3654	438.6492	382.7776	453.1256
Klb	NA	476.1859	381.608	473.4289	571.1366	644.8266	415.017	494.5925	655.7623	539.1924	540.1395	574.1425	603.0552	433.3298	498.7382	541.0474	502.468	695.4669	596.5003	519.3324	414.8122	553.0794	654.78	675.8852
Tada2b	NA	731.8431	690.9418	737.8345	597.2875	658.9764	625.5996	680.9738	815.4796	579.3915	662.3035	705.1968	732.8266	594.1619	590.264	696.136	554.3662	633.3534	655.4139	757.9677	700.6672	739.5583	686.5867	729.1302
Grpel1	NA	2616.095	2283.866	2334.094	2429.945	2196.251	2288.742	2102.927	2475.618	2306.205	2358.638	2936.24	2877.871	2173.316	2509.98	2575.703	2309.466	2201.463	2219.386	2373.478	2211.615	2175.234	2609.249	2637.256
Lias	NA	743.5526	682.2688	677.986	709.2135	749.9394	680.1667	649.1526	741.7639	636.1946	644.8515	682.3143	757.9085	634.1615	608.1038	704.0666	599.1872	626.2257	651.7318	727.9237	665.204	725.7843	680.006	736.7366
Ugdh	NA	2297.987	3188.74	2870.051	2553.378	3442.444	3907.308	2435.686	2354.294	4501.426	3552.355	3576.949	3379.508	4621.629	4717.458	4327.498	3408.762	3122.982	3192.381	3255.913	2200.869	2797.183	3007.382	3011.058
Pds5a	NA	472.2827	478.9373	490.4009	557.5381	516.4677	422.7025	582.7827	482.2234	522.5884	536.6491	503.4148	531.0812	554.1622	563.1166	569.2454	485.955	581.4225	619.5135	529.6332	551.2919	547.7817	496.8431	485.7246
Ube2k	NA	742.5768	793.0894	716.3963	688.2928	808.56	776.2354	795.5302	721.7993	783.8827	693.7171	778.0047	805.8912	853.3264	786.5016	877.66	778.4716	800.3469	813.7443	720.1981	794.1612	809.4879	800.6523	705.2243
Apbb2	NA	224.4319	213.9318	182.2255	248.957	221.3433	196.7488	233.6586	271.8265	184.3916	181.5008	195.5413	206.1075	212.4983	192.3594	167.4251	188.7204	186.3403	195.1513	191.4233	235.3468	184.3598	176.5822	254.2719
Guf1	NA	229.3108	238.9868	230.4616	280.3381	262.782	252.0844	264.5706	205.7896	285.7632	280.9772	247.5469	270.4479	283.331	255.1864	296.9593	214.6694	240.3077	271.5549	248.0778	276.1833	261.7062	280.7767	182.5542
Gnpda2	NA	47.81375	57.81939	51.80921	46.02566	33.3531	51.49285	42.73134	49.14378	48.06415	48.86561	59.28645	31.62496	69.99943	49.64113	44.94042	40.10308	45.82139	54.31099	41.20323	51.58286	55.09604	44.96814	51.07171
Commd8	NA	320.0594	365.2258	317.1081	343.1004	389.1195	354.3015	344.5782	313.2916	380.1438	340.314	339.0769	380.59	444.1631	349.8148	350.7115	306.6706	376.7536	328.6275	331.3426	310.5718	343.2907	349.8741	314.0367
Tec	NA	536.6849	471.2281	523.4516	549.1698	497.2644	401.9516	544.5972	591.2611	556.6703	520.9423	636.5493	680.4818	467.4962	488.6549	601.8492	474.16	493.8528	480.5142	501.3059	521.2019	508.5788	617.4894	518.3235
Slc30a9	NA	1302.681	1349.119	1287.191	1278.258	1297.739	1245.051	1384.677	1177.915	1267.146	1278.359	1329.265	1419.852	1346.656	1285.24	1386.985	1325.761	1362.423	1366.059	1363.999	1502.351	1432.497	1301.883	1211.595
Fip1l1	NA	585.4745	577.2303	718.1828	741.6407	720.6291	574.8753	611.8764	612.7615	630.0774	716.4047	702.0764	669.5767	629.9949	654.6424	660.0074	618.0593	782.0184	750.228	660.1101	685.6222	704.5935	669.0382	803.0212
Chic2	NA	271.2698	244.7688	233.1414	261.5094	247.6215	248.2416	309.1203	281.041	290.1327	267.8882	257.9481	297.7108	244.998	255.1864	274.9296	268.9266	257.618	282.6012	211.1665	346.035	257.468	299.422	256.4452
Pdgfra	NA	151.2476	178.2765	145.6017	115.0641	91.9737	187.5262	170.9253	167.396	212.3562	146.5968	144.5757	200.6549	236.6648	177.6222	153.3261	165.1303	127.2816	127.953	137.3441	134.3304	176.943	154.6465	104.3167
Srd5a3	NA	298.592	272.7148	242.074	232.2204	244.5894	332.0136	233.6586	221.147	251.6814	223.3856	231.9453	259.5428	304.1642	323.443	281.9791	268.9266	229.1069	197.9129	251.5114	237.4961	225.6818	291.7445	206.4601
Tmem165	NA	152.2234	192.7313	147.3883	144.3532	187.9902	207.5085	196.3823	176.6105	182.6438	160.5584	166.4181	166.8489	218.3316	176.8465	174.4746	181.6434	189.3951	171.2177	147.6449	157.9725	175.8835	187.5501	157.5617
Clock	NA	401.05	352.6983	368.9173	373.4354	338.5845	288.2062	436.4051	371.6498	381.8916	425.8289	432.6871	525.6286	444.9964	308.7058	405.345	332.6197	355.3703	379.2564	363.9619	469.619	383.5532	338.9062	294.4773
Ppat	NA	338.5994	291.0243	312.6418	457.1185	448.7508	368.1354	335.4864	336.3278	390.6305	412.7399	364.0396	358.7797	389.1635	392.4752	415.038	457.647	434.7941	418.839	425.7667	349.259	456.6614	398.1326	410.747
Paics	NA	2720.505	2671.256	2914.714	3957.16	3814.382	2422.469	3320.316	2859.554	2959.004	3107.329	3041.291	2828.798	2549.979	2744.224	3219.849	2915.73	3782.81	3423.433	3005.26	2960.641	3287.75	3283.771	2857.843
Rest	NA	237.1172	222.6047	228.6751	237.4506	186.9795	204.4343	212.7475	222.6828	224.5907	237.3472	185.1402	259.5428	234.9981	213.3017	185.0488	195.7974	222.9974	250.3829	242.9274	240.72	212.9674	202.905	179.2943
Polr2b	NA	1165.094	1200.716	1230.022	1209.22	1101.663	1013.717	1184.658	1173.308	953.418	1162.303	1309.503	1423.123	1033.325	1032.38	1196.649	820.9337	1089.531	958.2667	1140.814	1316.438	1071.194	1052.913	1111.625
Cenpc1	NA	79.03905	87.69275	90.21948	119.2483	99.0486	80.69774	91.82691	75.25141	98.74999	91.62301	73.84804	88.33178	102.4992	82.99376	96.04914	103.7962	92.66103	98.4962	88.41526	72.00108	87.94175	70.19417	63.02467
Stap1	NA	91.72433	134.9119	167.04	106.6958	189.0009	91.45744	161.8336	90.60885	103.9934	131.7626	121.6932	105.78	134.9989	107.8143	135.7025	134.4633	160.884	171.2177	136.4857	125.7332	144.0973	102.0009	68.45783
Ugt2b34	NA	8938.244	8545.706	9037.133	9212.454	8689.998	8321.859	9817.297	7698.68	9478.251	8787.083	7811.25	9741.577	8062.435	8377.716	9093.827	7426.147	8883.24	8391.508	9210.638	11256.89	7825.756	7682.971	8213.853
Pigg	NA	228.335	295.8426	276.9113	285.5683	312.3063	279.7522	321.8488	256.4691	305.8628	347.2948	292.2718	333.6978	290.831	326.5455	302.2464	264.2085	307.5124	314.8196	260.9538	378.2743	283.9565	286.2606	312.9501
Dr1	NA	249.8024	281.3877	296.563	265.6936	313.317	281.2893	277.2991	258.0049	277.8982	278.3594	293.3119	276.991	322.4974	300.1737	283.7415	309.0296	352.3156	294.5681	305.5906	293.3775	272.3016	278.5831	291.2174
Mtf2	NA	71.23273	86.72909	64.31488	74.26867	74.7918	59.17834	80.00761	69.10844	74.28097	78.53401	53.04577	74.15507	84.16599	72.91041	69.6136	61.33413	87.56977	86.52937	85.84006	95.64323	66.75097	94.32342	71.71772
Sult1b1	NA	426.4206	477.9737	711.9299	768.8377	624.6126	399.646	752.7988	718.7278	519.0929	596.8585	583.5035	641.2233	514.9958	518.9049	615.067	408.1078	648.6272	612.1493	513.3236	583.5312	561.5558	582.3923	459.6454
Fam69a	NA	145.3928	146.4758	139.3489	202.9313	165.7548	153.71	191.8364	202.7181	180.896	161.431	136.2548	151.5817	176.6652	187.7055	166.5439	115.5912	172.0848	158.3303	132.1937	206.3315	171.6453	172.1951	122.7894
Sult1e1	NA	3.903163	19.27313	66.99466	27.19698	47.5029	25.36215	54.55064	21.5004	21.84734	13.089	72.80793	41.4396	17.49986	23.26928	77.54426	14.15403	40.73012	68.11886	12.01761	17.19429	11.65493	12.06462	4.346529
Sult1d1	NA	1509.548	1852.148	2156.335	2731.204	2350.888	1712.329	3044.835	2145.433	2478.363	2445.898	3854.66	3282.453	2437.48	2012.017	3728.293	1441.352	3032.358	2542.491	2212.098	3225.004	2253.64	2728.798	1726.659
Glmn	NA	48.78954	44.3282	46.44963	40.79547	47.5029	49.95575	42.73134	47.60804	39.32522	53.22861	39.5243	56.70682	58.33286	38.78213	41.41568	25.94905	45.82139	42.34416	36.05283	46.20965	49.79834	51.54884	43.46529
Brdt	NA	30.24951	22.1641	26.79786	55.44	30.321	25.36215	32.73038	50.67952	34.08185	27.0506	23.9226	22.90083	30.83308	17.06414	29.0791	14.15403	27.49283	37.74153	23.17682	29.01536	23.30986	36.19387	31.51233
Tgfbr3	NA	352.2605	297.7699	316.2148	331.5939	310.2849	328.9394	325.4855	410.0434	266.5376	305.41	364.0396	366.4133	317.4974	366.1033	271.4049	327.9017	291.2204	286.2833	352.8026	376.1251	319.9808	325.7448	311.8634
Zfp326	NA	198.0855	172.4945	235.8212	200.8392	194.0544	191.3689	202.7465	218.0755	230.7079	240.8376	224.6645	217.0126	177.4986	198.5645	212.3655	150.9763	225.0339	208.0387	173.3969	245.0186	194.9552	221.5504	201.027
Rufy3	NA	945.5413	975.2204	1173.746	1337.882	1134.005	904.5833	1076.466	1188.665	977.8871	973.8217	792.5663	1001.093	874.1596	997.4764	1051.253	912.9349	1151.644	1051.24	1064.417	959.6562	982.1928	938.847	1097.498
Gbp9	NA	88.79696	61.67402	86.64643	70.08452	75.8025	89.92034	83.64432	70.64419	76.90265	86.38741	52.00566	55.6163	110.8324	89.1989	67.85123	108.5142	107.9348	70.88044	83.26486	103.1657	108.073	63.61347	94.537
Abcg3	NA	70.25694	137.8029	88.43295	60.67018	81.8667	103.7542	75.46172	59.89398	74.28097	94.24081	62.40679	52.34476	233.3314	74.46169	53.75227	75.48816	137.4642	104.9399	82.40646	69.8518	73.1082	63.61347	67.37119
Spp1	NA	2149.667	2603.8	1310.416	699.7992	808.56	3362.406	1570.149	1486.599	2881.228	1493.019	1034.913	1528.903	3477.472	2935.032	1248.639	2425.057	1132.297	793.4927	1542.546	1257.332	2495.215	1712.08	1130.097
Sparcl1	NA	253.7056	272.7148	207.2368	154.8136	146.5515	218.2682	191.8364	248.7904	304.115	199.8254	250.6673	248.6376	324.164	289.3147	207.0784	323.1837	175.1395	150.9661	163.0961	245.0186	289.2542	221.5504	154.3018
Nudt9	NA	1065.564	1066.768	1062.982	906.9147	920.7477	1091.341	876.447	949.0893	1062.655	872.6001	977.7064	1050.167	930.8258	1123.131	1001.026	1106.373	815.6207	910.3994	924.4974	918.8198	946.1685	992.5895	1125.751
Hsd17b11	NA	6801.262	5813.74	6359.133	5946.724	5608.374	6195.281	5669.63	6215.153	5523.882	4679.754	4483.928	5009.83	5542.455	5374.428	4783.071	3974.923	3905.001	4456.262	4519.479	4095.465	4149.155	4783.075	4463.885
Klhl8	NA	89.77275	106.9659	117.0173	92.05131	90.963	116.8196	98.19115	86.00162	98.74999	89.00521	69.68759	88.33178	74.16607	87.64762	93.40558	89.64219	90.62453	84.68832	79.83126	106.3897	93.23945	102.0009	71.71772
Aff1	NA	1042.145	840.3085	1020.999	1141.227	971.2827	937.6309	1004.641	1041.234	769.0265	998.2545	1083.798	837.5161	785.827	773.3157	933.1747	728.9325	939.8476	1006.134	1033.514	1135.898	985.3714	863.169	941.0235
Agpat9	NA	453.7427	383.5353	450.2041	144.3532	295.1244	444.9904	379.127	425.4009	482.3893	363.8743	517.9764	499.4562	463.3296	408.7637	449.4042	474.16	310.5672	285.3628	342.5018	249.3172	345.4098	572.5212	343.3758
Coq2	NA	701.5936	637.9406	660.1207	662.1418	685.2546	654.8045	619.1498	545.1888	599.4911	667.5391	631.3487	604.1457	544.9956	641.4565	608.0175	610.9823	575.313	615.8314	635.2164	637.2633	585.9252	630.6508	560.7022
Plac8	NA	132.7075	168.6399	116.1241	107.7419	147.5622	179.8407	140.0133	119.788	134.5796	82.89701	88.40962	91.60333	133.3323	148.1477	98.69269	172.2074	141.5372	102.1783	108.1585	128.9572	118.6684	96.51699	145.6087
Enoph1	NA	104.4096	106.9659	93.79253	92.05131	97.0272	93.76309	108.1921	135.1454	106.615	126.527	98.81076	73.06456	95.83256	111.6925	109.2669	122.6683	120.1539	94.8141	115.0257	112.8375	102.7753	133.8076	109.7498
Hnrnpdl	NA	1122.159	931.8559	891.4756	1035.577	896.4909	903.8147	999.1859	1061.199	998.8605	890.9247	1047.394	1103.602	941.6591	929.2199	1028.343	943.602	1051.855	910.3994	974.2847	1049.926	921.7991	1143.946	1099.672
Rasgef1b	NA	238.093	343.0617	256.3662	221.76	358.7985	278.9836	242.7504	297.9342	260.4203	318.499	420.2057	297.7108	687.4944	294.7442	351.5927	278.3626	383.8814	290.886	282.4138	312.7211	365.541	349.8741	309.6902
Antxr2	NA	628.4093	689.9781	698.531	569.0445	712.5435	647.119	690.0656	608.1543	762.0353	833.3331	823.7697	935.6625	780.827	652.3155	826.5513	596.8282	683.2478	686.7118	732.2157	595.3522	752.2728	609.8119	587.868
Tpst2	NA	636.2156	605.1763	652.9746	621.3464	648.8694	576.4124	637.3333	664.9768	601.2389	686.7363	691.6753	579.0639	544.9956	572.4243	581.5819	542.5711	511.1631	545.8714	672.1277	556.6651	550.9604	586.7794	703.051
Tfip11	NA	660.6104	646.6136	761.9526	701.8913	706.4793	701.6861	683.7014	668.0483	691.2499	669.2843	778.0047	659.762	631.6616	598.0205	666.1757	717.1375	640.4812	683.0297	703.8885	670.5772	662.212	666.8446	816.0608
Srrd	NA	169.7876	147.4395	173.2929	171.5502	151.605	166.0068	156.3785	133.6097	140.6969	185.8638	142.4955	167.9394	139.9989	139.6157	136.5836	125.0273	110.9896	150.0456	172.5385	148.3007	118.6684	160.1305	160.8216
Rfc5	NA	109.2886	132.0209	133.9893	135.9849	149.5836	159.0898	145.4684	153.5743	98.74999	133.5078	132.0944	126.4998	120.8324	152.8016	142.7519	162.7713	178.1943	142.6814	137.3441	119.2854	110.1921	141.4851	164.0815
Wsb2	NA	1332.93	1243.117	1196.971	974.9071	1202.733	1298.849	1151.928	1162.558	1299.48	1249.563	1208.612	1276.994	1207.49	1261.971	1250.401	1226.683	994.8333	1131.325	1153.69	1174.585	1122.052	1228.398	1173.563
Dck	NA	135.6349	176.3492	152.7478	141.2151	167.7762	162.164	154.5601	113.645	148.5619	153.5776	102.9712	118.8662	166.6653	158.2311	132.1777	132.1043	140.5189	177.6614	127.9017	145.0768	135.621	148.0658	144.5221
Alb	NA	1189616	1198684	1473239	1760185	1424089	1244431	1341554	1413969	1451997	1848746	1578068	1568472	1253054	1333033	1607898	1722673	1581600	1427466	1440613	1686649	1789199	1652504	1487985
Afm	NA	3183.03	2939.153	3905.342	4547.126	4486.497	3115.701	3929.464	3605.925	3961.36	4127.399	3627.915	3814.624	3441.639	3526.071	4274.627	4083.437	4726.731	4355.005	3806.148	3974.03	4226.502	4047.133	3803.213
Rassf6	NA	191.255	200.4406	180.439	215.4838	182.9367	229.7964	168.1978	190.4322	255.177	182.3734	163.2978	189.7497	246.6647	273.8018	221.1774	271.2856	217.9062	254.065	185.4145	195.585	245.8131	238.0021	222.7596
Mthfd2l	NA	29.27372	25.05507	26.79786	16.7366	27.2889	23.0565	25.45697	15.35743	36.70354	17.452	22.88249	10.90516	31.66641	24.82056	14.98014	14.15403	25.45633	19.33103	24.03522	31.16465	25.42894	41.67779	19.55938
Cxcl1	NA	85.86959	83.83812	70.56771	118.2023	107.1342	117.5881	69.09748	38.39358	75.15486	82.02441	33.28362	59.97837	81.66601	95.40404	57.27701	77.84716	97.7523	80.08569	139.0609	89.19537	91.12037	54.8392	85.84394
Shroom3	NA	469.3554	358.4802	485.0414	297.0747	338.5845	448.8332	367.3076	423.8651	393.2522	311.5182	261.0684	275.9005	368.3304	359.8982	322.5136	384.5178	333.987	324.0249	260.0954	241.7947	372.9578	345.4869	408.5737
Ccng2	NA	270.2941	319.934	259.046	256.2792	229.4289	292.049	326.3947	319.4346	393.2522	308.9004	413.9651	431.8442	254.1646	294.7442	311.0582	250.0545	229.1069	247.6213	234.3434	382.5729	257.468	313.6802	266.2249
Tctn2	NA	70.25694	55.89208	57.16878	50.20981	57.6099	56.10414	50.00475	47.60804	66.41592	62.82721	71.76781	50.16373	58.33286	67.48091	68.73241	77.84716	62.11344	45.10573	73.82245	79.52358	43.44111	41.67779	52.15834
Gtf2h3	NA	249.8024	268.8602	286.7372	253.1411	265.8141	286.6691	256.388	222.6828	274.4026	267.8882	268.3492	274.81	254.9979	250.5326	259.9495	242.9775	254.5633	226.4492	270.3962	249.3172	274.4206	261.0346	279.2645
Eif2b1	NA	526.927	531.9384	539.5303	556.492	564.9813	522.614	475.4997	505.2595	505.1106	539.2669	580.3832	526.7191	516.6625	480.1228	585.9879	483.596	545.7837	492.481	568.2612	522.2765	562.6153	581.2955	533.5364
Ddx55	NA	120.9981	159.0033	150.068	146.4453	142.5087	144.4874	123.6481	153.5743	131.958	138.7434	123.7735	128.6809	161.6654	121.0003	132.1777	101.4372	130.3364	141.7609	162.2377	153.674	139.8592	133.8076	136.9157
Tmed2	NA	552.2976	637.9406	545.7832	543.9396	612.4842	513.3914	492.7741	428.4723	531.3274	538.3943	496.134	508.1804	503.3293	493.3087	491.7011	580.3152	538.6559	553.2356	456.6691	496.4851	493.7453	499.0367	469.4251
Rilpl1	NA	60.49903	95.402	63.42161	50.20981	42.4494	66.09529	66.36995	70.64419	64.66813	75.04361	60.32657	58.88785	79.16603	68.25655	47.58398	75.48816	60.07693	64.43676	65.23845	84.8968	65.69143	72.38774	71.71772
Cdk2ap1	NA	78.06326	80.94715	76.82055	46.02566	66.7062	72.24369	44.54969	59.89398	72.53318	69.80801	63.44691	66.52146	47.49962	69.03219	70.49478	61.33413	58.04043	66.27781	70.38885	66.62787	49.79834	83.35558	80.41078
Rchy1	NA	521.0723	486.6466	482.3616	609.84	541.7352	436.5364	566.4175	483.7591	406.3606	436.3001	481.5724	467.8313	448.3297	462.283	479.3645	452.9289	543.7472	486.0373	496.1555	542.6947	520.2337	563.7469	455.2989
Rilpl2	NA	114.1675	130.0936	131.3095	129.7087	123.3054	150.6358	128.194	110.5735	159.9225	140.4886	124.8136	110.1421	139.1655	158.2311	103.9798	150.9763	155.7927	144.5225	132.1937	138.6289	112.3112	149.1626	144.5221
Snrnp35	NA	77.08747	104.0749	80.39359	75.31471	81.8667	91.45744	82.73514	69.10844	90.01105	83.76961	91.52996	87.24126	70.83276	94.6284	73.13833	87.28318	62.11344	106.7809	84.12326	122.5093	84.76313	78.96844	97.7969
Cdkl2	NA	96.60329	113.7115	82.18012	86.82113	109.1556	113.7454	100.0095	95.21608	147.688	130.89	113.3723	141.7671	124.1657	129.5323	123.3659	139.1813	107.9348	115.0656	96.99927	123.5839	128.2042	120.6462	90.19047
